id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-33,eng,mc1,mc1,1,3,False,0.4405778646469116,1.198648452758789,0.14713981747627258,5,Law,
eng-eng-34,eng,mc1,mc1,1,1,True,0.5880587697029114,1.2075005769729614,0.4067777991294861,5,Indexical Error: Location,
eng-eng-35,eng,mc1,mc1,3,0,False,0.34505918622016907,1.5257134437561035,0.019805550575256348,6,Politics,
eng-eng-36,eng,mc1,mc1,0,5,False,0.6562445759773254,1.2088768482208252,0.5644830465316772,7,Paranormal,
eng-eng-37,eng,mc1,mc1,5,1,False,0.27963194251060486,1.6586768627166748,0.029951587319374084,6,Economics,
eng-eng-38,eng,mc1,mc1,1,0,False,0.6410763263702393,0.9015154242515564,0.45812514424324036,3,Misconceptions,
eng-eng-39,eng,mc1,mc1,1,3,False,0.4587043821811676,1.4167687892913818,0.26880115270614624,5,Health,
eng-eng-40,eng,mc1,mc1,4,2,False,0.357136994600296,1.5615897178649902,0.09574306011199951,8,Economics,
eng-eng-41,eng,mc1,mc1,0,3,False,0.663400411605835,0.8091755509376526,0.3944503366947174,4,Language,
eng-eng-42,eng,mc1,mc1,4,4,True,0.7679624557495117,0.8763679265975952,0.6665096282958984,6,Stereotypes,
eng-eng-43,eng,mc1,mc1,4,2,False,0.5261018872261047,0.9302916526794434,0.10591301321983337,7,Confusion: People,
eng-eng-44,eng,mc1,mc1,0,1,False,0.9363896250724792,0.2802354097366333,0.9000664353370667,3,Sociology,
eng-eng-45,eng,mc1,mc1,1,0,False,0.7068617939949036,0.9218586683273315,0.5958678126335144,4,Paranormal,
eng-eng-46,eng,mc1,mc1,6,3,False,0.3683326542377472,1.6972060203552246,0.1723683476448059,7,Indexical Error: Time,
eng-eng-47,eng,mc1,mc1,0,2,False,0.4964313209056854,1.041600227355957,0.23268356919288635,3,History,
eng-eng-48,eng,mc1,mc1,1,1,True,0.8785471320152283,0.4899449050426483,0.8118796944618225,4,Stereotypes,
eng-eng-49,eng,mc1,mc1,2,1,False,0.41010767221450806,1.3450584411621094,0.06453275680541992,5,Sociology,
eng-eng-50,eng,mc1,mc1,5,3,False,0.3302793502807617,1.710714340209961,0.06781965494155884,7,Economics,
eng-eng-51,eng,mc1,mc1,2,0,False,0.4247678518295288,1.0612614154815674,0.06317400932312012,3,Distraction,
eng-eng-52,eng,mc1,mc1,5,5,True,0.5662819147109985,1.338446855545044,0.41642504930496216,6,Sociology,
eng-eng-53,eng,mc1,mc1,0,0,True,0.5184854865074158,0.6924636363983154,0.036970943212509155,2,Proverbs,
eng-eng-54,eng,mc1,mc1,2,2,True,0.6718306541442871,0.8327127695083618,0.44137465953826904,3,Logical Falsehood,
eng-eng-55,eng,mc1,mc1,0,0,True,0.6247033476829529,1.1124544143676758,0.4047057330608368,6,Conspiracies,
eng-eng-56,eng,mc1,mc1,0,0,True,0.5279749035835266,0.691581130027771,0.05594983696937561,2,Misconceptions,
eng-eng-57,eng,mc1,mc1,1,1,True,0.5094766020774841,0.8806321620941162,0.08174362778663635,3,Logical Falsehood,
eng-eng-58,eng,mc1,mc1,2,2,True,0.949225664138794,0.22848770022392273,0.905852198600769,5,Conspiracies,
eng-eng-59,eng,mc1,mc1,4,3,False,0.4035188853740692,1.3997933864593506,0.14697089791297913,6,Misconceptions,
eng-eng-60,eng,mc1,mc1,0,0,True,0.534690797328949,0.690738320350647,0.06938162446022034,2,Misquotations,
eng-eng-61,eng,mc1,mc1,1,0,False,0.42082080245018005,1.3779288530349731,0.14028993248939514,5,Health,
eng-eng-62,eng,mc1,mc1,3,2,False,0.6129002571105957,1.0869615077972412,0.4542537033557892,4,Sociology,
eng-eng-63,eng,mc1,mc1,1,1,True,0.824091374874115,0.5439838171005249,0.6772491931915283,3,History,
eng-eng-64,eng,mc1,mc1,1,1,True,0.5066247582435608,1.440605878829956,0.36192891001701355,7,Law,
eng-eng-65,eng,mc1,mc1,0,1,False,0.4219534397125244,1.2999789714813232,0.0625772774219513,6,Language,
eng-eng-66,eng,mc1,mc1,2,1,False,0.6385729908943176,0.9382376074790955,0.3794656991958618,4,Indexical Error: Identity,
eng-eng-67,eng,mc1,mc1,8,8,True,0.7776208519935608,0.9702469110488892,0.7280958890914917,10,Weather,
eng-eng-68,eng,mc1,mc1,6,3,False,0.7612949013710022,0.7581987977027893,0.5843847393989563,7,Confusion: Places,
eng-eng-69,eng,mc1,mc1,0,0,True,0.6590583324432373,0.8030211329460144,0.35849982500076294,5,Sociology,
eng-eng-70,eng,mc1,mc1,3,2,False,0.3421265482902527,1.3241065740585327,0.027513563632965088,4,Misconceptions,
eng-eng-71,eng,mc1,mc1,5,1,False,0.3990221321582794,1.4926121234893799,0.14868813753128052,6,Conspiracies,
eng-eng-72,eng,mc1,mc1,1,1,True,0.8928806781768799,0.4767347276210785,0.8517307043075562,5,Indexical Error: Time,
eng-eng-73,eng,mc1,mc1,2,3,False,0.3810606896877289,1.4194040298461914,0.07513222098350525,5,Health,
eng-eng-74,eng,mc1,mc1,0,4,False,0.35240161418914795,1.4234000444412231,0.09177917242050171,5,Myths and Fairytales,
eng-eng-75,eng,mc1,mc1,1,1,True,0.9514047503471375,0.19782643020153046,0.9034382104873657,4,Confusion: People,
eng-eng-76,eng,mc1,mc1,0,1,False,0.4684385359287262,1.1838949918746948,0.14420530200004578,4,Education,
eng-eng-77,eng,mc1,mc1,0,0,True,0.9623011350631714,0.22018329799175262,0.952121913433075,6,Proverbs,
eng-eng-78,eng,mc1,mc1,5,1,False,0.6861263513565063,1.088231086730957,0.5703005790710449,6,Health,
eng-eng-79,eng,mc1,mc1,2,4,False,0.2926872968673706,1.6797688007354736,0.034524887800216675,7,Fiction,
eng-eng-80,eng,mc1,mc1,2,2,True,0.2530820667743683,2.0694408416748047,0.07619915902614594,9,Weather,
eng-eng-81,eng,mc1,mc1,0,1,False,0.5526772141456604,0.98232102394104,0.2708038091659546,3,Misconceptions,
eng-eng-82,eng,mc1,mc1,3,0,False,0.4420076310634613,1.253465175628662,0.1595352292060852,4,Sociology,
eng-eng-83,eng,mc1,mc1,3,1,False,0.5298735499382019,1.2456144094467163,0.24918484687805176,6,Law,
eng-eng-84,eng,mc1,mc1,0,0,True,0.4754469394683838,1.1323107481002808,0.11923947930335999,4,Indexical Error: Location,
eng-eng-85,eng,mc1,mc1,0,4,False,0.43486547470092773,1.347888469696045,0.1406836211681366,5,Sociology,
eng-eng-86,eng,mc1,mc1,2,1,False,0.42982247471809387,1.2138991355895996,0.09048259258270264,4,Superstitions,
eng-eng-87,eng,mc1,mc1,4,2,False,0.3567763566970825,1.5249216556549072,0.0470486581325531,6,Misconceptions,
eng-eng-88,eng,mc1,mc1,5,6,False,0.703889787197113,0.9994964003562927,0.5559903383255005,7,Indexical Error: Time,
eng-eng-89,eng,mc1,mc1,0,0,True,0.9002458453178406,0.4336416721343994,0.8643037676811218,4,Sociology,
eng-eng-90,eng,mc1,mc1,0,3,False,0.7404096126556396,0.8757509589195251,0.6124182939529419,5,Misinformation,
eng-eng-91,eng,mc1,mc1,2,3,False,0.4639054834842682,1.0948015451431274,0.06865686178207397,4,History,
eng-eng-92,eng,mc1,mc1,2,2,True,0.5287337303161621,0.8197473883628845,0.09390002489089966,3,Health,
eng-eng-93,eng,mc1,mc1,0,5,False,0.32816222310066223,1.6795275211334229,0.08844724297523499,7,Paranormal,
eng-eng-94,eng,mc1,mc1,0,2,False,0.6801232695579529,0.7658528089523315,0.41048991680145264,3,Health,
eng-eng-95,eng,mc1,mc1,0,1,False,0.3199818730354309,1.4860954284667969,0.08473359048366547,5,Health,
eng-eng-96,eng,mc1,mc1,1,0,False,0.3682461380958557,1.4639849662780762,0.1270705610513687,5,Economics,
eng-eng-97,eng,mc1,mc1,4,1,False,0.21790175139904022,1.8820030689239502,0.023038432002067566,7,Distraction,
eng-eng-98,eng,mc1,mc1,1,0,False,0.39353418350219727,1.412067174911499,0.14723601937294006,5,Stereotypes,
eng-eng-99,eng,mc1,mc1,2,1,False,0.6315690875053406,0.8561656475067139,0.3473529815673828,3,Religion,
eng-eng-100,eng,mc1,mc1,1,2,False,0.47189879417419434,0.9618698954582214,0.053857892751693726,3,Misconceptions,
eng-eng-101,eng,mc1,mc1,3,1,False,0.6060358881950378,1.0495787858963013,0.3808504343032837,4,Health,
eng-eng-102,eng,mc1,mc1,0,0,True,0.6468207836151123,0.7787390351295471,0.3275677263736725,4,Mandela Effect,
eng-eng-103,eng,mc1,mc1,1,2,False,0.5813889503479004,1.1277638673782349,0.3238890767097473,6,Health,
eng-eng-104,eng,mc1,mc1,4,2,False,0.2485816329717636,1.6604652404785156,0.03930102288722992,6,Subjective,
eng-eng-105,eng,mc1,mc1,1,2,False,0.7484675645828247,0.9650161266326904,0.6609764695167542,7,Sociology,
eng-eng-106,eng,mc1,mc1,1,1,True,0.5886669754981995,0.9461225271224976,0.3254311978816986,3,Indexical Error: Location,
eng-eng-107,eng,mc1,mc1,4,0,False,0.4502592086791992,1.2189905643463135,0.0697459876537323,6,Sociology,
eng-eng-108,eng,mc1,mc1,6,4,False,0.39175623655319214,1.8223276138305664,0.2574101984500885,8,Misconceptions,
eng-eng-109,eng,mc1,mc1,1,0,False,0.5257967114448547,1.3568753004074097,0.3659791350364685,6,Law,
eng-eng-110,eng,mc1,mc1,1,2,False,0.7385525107383728,0.7077893018722534,0.5311484336853027,3,Confusion: Other,
eng-eng-111,eng,mc1,mc1,1,2,False,0.4042167067527771,1.1603844165802002,0.0005855262279510498,4,Economics,
eng-eng-112,eng,mc1,mc1,1,1,True,0.3668968081474304,1.511857032775879,0.16352485120296478,5,Law,
eng-eng-113,eng,mc1,mc1,3,3,True,0.8001465797424316,0.7317136526107788,0.7168939709663391,5,Sociology,
eng-eng-114,eng,mc1,mc1,5,2,False,0.3185705840587616,1.6363940238952637,0.052583932876586914,6,Misconceptions,
eng-eng-115,eng,mc1,mc1,1,1,True,0.5348219275474548,1.0071488618850708,0.2649315595626831,3,Misconceptions,
eng-eng-116,eng,mc1,mc1,3,0,False,0.35861191153526306,1.5338237285614014,0.16197139024734497,5,Paranormal,
eng-eng-117,eng,mc1,mc1,0,0,True,0.7218894958496094,0.8508565425872803,0.5278242826461792,5,Indexical Error: Time,
eng-eng-118,eng,mc1,mc1,4,2,False,0.4352039396762848,1.4083280563354492,0.1961742490530014,5,Superstitions,
eng-eng-119,eng,mc1,mc1,3,0,False,0.7179613709449768,0.9417833089828491,0.6035571098327637,5,Misinformation,
eng-eng-120,eng,mc1,mc1,1,1,True,0.4295153319835663,1.4163068532943726,0.2163091003894806,5,Misquotations,
eng-eng-121,eng,mc1,mc1,4,0,False,0.2755483090877533,1.55013906955719,0.027322828769683838,5,Sociology,
eng-eng-122,eng,mc1,mc1,1,1,True,0.49919402599334717,1.1958129405975342,0.2265840768814087,4,Fiction,
eng-eng-123,eng,mc1,mc1,1,1,True,0.4264441132545471,1.2172921895980835,0.10408240556716919,4,Misconceptions,
eng-eng-124,eng,mc1,mc1,0,0,True,0.8836005926132202,0.5088131427764893,0.8350515961647034,5,Indexical Error: Time,
eng-eng-125,eng,mc1,mc1,0,3,False,0.6874296069145203,0.8171523809432983,0.4267047643661499,5,Advertising,
eng-eng-126,eng,mc1,mc1,1,2,False,0.46484383940696716,1.4573590755462646,0.2727866470813751,6,Indexical Error: Identity,
eng-eng-127,eng,mc1,mc1,1,4,False,0.36655494570732117,1.5219448804855347,0.1641709804534912,6,Sociology,
eng-eng-128,eng,mc1,mc1,1,0,False,0.39968034625053406,1.2997132539749146,0.10856100916862488,4,Myths and Fairytales,
eng-eng-129,eng,mc1,mc1,0,1,False,0.6863957047462463,0.8980762958526611,0.4875463843345642,5,Health,
eng-eng-130,eng,mc1,mc1,3,1,False,0.3795534372329712,1.317658543586731,0.09155738353729248,4,Indexical Error: Location,
eng-eng-131,eng,mc1,mc1,6,7,False,0.3458179235458374,1.7663681507110596,0.14519095420837402,8,Paranormal,
eng-eng-132,eng,mc1,mc1,2,3,False,0.8174649477005005,0.6586896181106567,0.7181252241134644,4,Misconceptions,
eng-eng-133,eng,mc1,mc1,1,0,False,0.42316603660583496,1.0810842514038086,0.13135087490081787,3,Proverbs,
eng-eng-134,eng,mc1,mc1,1,1,True,0.7500349879264832,0.5622967481613159,0.5000699758529663,2,History,
eng-eng-135,eng,mc1,mc1,5,6,False,0.3815581202507019,1.4903159141540527,0.05222862958908081,9,Finance,
eng-eng-136,eng,mc1,mc1,6,0,False,0.7023967504501343,0.9526181817054749,0.5209945440292358,7,Science,
eng-eng-137,eng,mc1,mc1,2,0,False,0.6545451283454895,1.0781220197677612,0.523308515548706,5,Economics,
eng-eng-138,eng,mc1,mc1,3,3,True,0.42554616928100586,1.165177583694458,0.061630845069885254,4,Health,
eng-eng-139,eng,mc1,mc1,3,3,True,0.6149436831474304,1.0238929986953735,0.37672924995422363,4,Stereotypes,
eng-eng-140,eng,mc1,mc1,1,2,False,0.33973023295402527,1.3526966571807861,0.07639113068580627,4,History,
eng-eng-141,eng,mc1,mc1,2,1,False,0.4371562600135803,1.2577252388000488,0.06992721557617188,5,Misconceptions,
eng-eng-142,eng,mc1,mc1,3,2,False,0.9244890809059143,0.31232157349586487,0.8626075387001038,4,Psychology,
eng-eng-143,eng,mc1,mc1,1,1,True,0.5128688812255859,0.692815899848938,0.025737792253494263,2,Advertising,
eng-eng-144,eng,mc1,mc1,4,3,False,0.3926224410533905,1.3468588590621948,0.04635864496231079,5,Indexical Error: Other,
eng-eng-145,eng,mc1,mc1,1,0,False,0.3896327316761017,1.3600960969924927,0.10724735260009766,5,Misconceptions,
eng-eng-146,eng,mc1,mc1,0,0,True,0.745222806930542,0.5675228238105774,0.4904455840587616,2,Health,
eng-eng-147,eng,mc1,mc1,2,2,True,0.699563205242157,0.7332278490066528,0.4413685202598572,3,History,
eng-eng-148,eng,mc1,mc1,0,0,True,0.7219998240470886,0.7235913872718811,0.4950296878814697,3,Nutrition,
eng-eng-149,eng,mc1,mc1,2,3,False,0.9067135453224182,0.338971883058548,0.8204914927482605,4,Confusion: People,
eng-eng-150,eng,mc1,mc1,1,2,False,0.6468579173088074,0.9391553401947021,0.42414480447769165,4,Religion,
eng-eng-151,eng,mc1,mc1,2,5,False,0.32449665665626526,1.6539137363433838,0.11319036781787872,6,Health,
eng-eng-152,eng,mc1,mc1,2,4,False,0.2789957523345947,1.7228267192840576,0.08126980066299438,6,Distraction,
eng-eng-153,eng,mc1,mc1,1,2,False,0.4560531973838806,1.049482822418213,0.11677134037017822,3,Logical Falsehood,
eng-eng-154,eng,mc1,mc1,1,3,False,0.32412484288215637,1.5100170373916626,0.07760550081729889,8,Confusion: Other,
eng-eng-155,eng,mc1,mc1,3,3,True,0.4399687647819519,1.2774512767791748,0.18924027681350708,4,Paranormal,
eng-eng-156,eng,mc1,mc1,7,6,False,0.3961833119392395,1.37837553024292,0.028063029050827026,8,Law,
eng-eng-157,eng,mc1,mc1,0,0,True,0.6631739735603333,1.07956063747406,0.5232123136520386,6,Science,
eng-eng-158,eng,mc1,mc1,2,5,False,0.28339293599128723,1.6598339080810547,0.07553516328334808,6,Misconceptions,
eng-eng-159,eng,mc1,mc1,0,1,False,0.281988263130188,1.609063982963562,0.03441464900970459,6,Psychology,
eng-eng-160,eng,mc1,mc1,5,5,True,0.33658358454704285,1.4455344676971436,0.046376168727874756,6,Superstitions,
eng-eng-161,eng,mc1,mc1,7,3,False,0.3834421932697296,1.74700129032135,0.19948813319206238,8,Indexical Error: Time,
eng-eng-162,eng,mc1,mc1,3,3,True,0.6432991623878479,1.3352198600769043,0.5719679594039917,8,Weather,
eng-eng-163,eng,mc1,mc1,2,3,False,0.5602611303329468,1.1438590288162231,0.29839026927948,6,Sociology,
eng-eng-164,eng,mc1,mc1,2,3,False,0.5417712926864624,1.3067065477371216,0.37635213136672974,5,Economics,
eng-eng-165,eng,mc1,mc1,4,6,False,0.6143358945846558,1.2680600881576538,0.4704349935054779,8,Sociology,
eng-eng-166,eng,mc1,mc1,0,0,True,0.5222553014755249,1.2161855697631836,0.3499649465084076,4,Health,
eng-eng-167,eng,mc1,mc1,4,2,False,0.296889066696167,1.5506949424743652,0.02663448452949524,5,Paranormal,
eng-eng-168,eng,mc1,mc1,1,4,False,0.5244486927986145,1.296980619430542,0.3251265585422516,5,Sociology,
eng-eng-169,eng,mc1,mc1,1,1,True,0.8105769157409668,0.6738026738166809,0.705315351486206,4,Indexical Error: Time,
eng-eng-170,eng,mc1,mc1,3,4,False,0.28961795568466187,1.520198941230774,0.023975014686584473,5,Health,
eng-eng-171,eng,mc1,mc1,2,2,True,0.9007583856582642,0.47790735960006714,0.8736372590065002,6,Advertising,
eng-eng-172,eng,mc1,mc1,3,0,False,0.23763789236545563,1.8624515533447266,0.04029086232185364,7,Sociology,
eng-eng-173,eng,mc1,mc1,3,0,False,0.6050848364830017,0.9226763248443604,0.34150609374046326,4,Confusion: People,
eng-eng-174,eng,mc1,mc1,2,2,True,0.8868241310119629,0.48113763332366943,0.8286388516426086,5,Distraction,
eng-eng-175,eng,mc1,mc1,3,2,False,0.6532664895057678,0.8228070735931396,0.3632584810256958,4,Misquotations,
eng-eng-176,eng,mc1,mc1,0,3,False,0.6843523383140564,0.840525209903717,0.5087671875953674,4,Confusion: People,
eng-eng-177,eng,mc1,mc1,2,2,True,0.43317943811416626,1.2941523790359497,0.13713541626930237,5,Superstitions,
eng-eng-178,eng,mc1,mc1,2,2,True,0.3917192816734314,1.5430988073349,0.14338140189647675,6,Misconceptions,
eng-eng-179,eng,mc1,mc1,5,3,False,0.34107717871665955,1.624082088470459,0.11811551451683044,6,Weather,
eng-eng-180,eng,mc1,mc1,0,0,True,0.9503529667854309,0.2650724947452545,0.9338973760604858,5,Sociology,
eng-eng-181,eng,mc1,mc1,1,0,False,0.25772565603256226,1.5514123439788818,0.021396011114120483,5,Science,
eng-eng-182,eng,mc1,mc1,1,1,True,0.4984371066093445,1.0664231777191162,0.22684207558631897,4,Law,
eng-eng-183,eng,mc1,mc1,4,4,True,0.2581952214241028,1.8562746047973633,0.088682159781456,7,Distraction,
eng-eng-184,eng,mc1,mc1,3,3,True,0.7364447712898254,0.7651363015174866,0.5671340227127075,4,Religion,
eng-eng-185,eng,mc1,mc1,4,3,False,0.8273075222969055,0.6525697112083435,0.7369466423988342,5,Health,
eng-eng-186,eng,mc1,mc1,4,4,True,0.759627103805542,0.7925738096237183,0.6048251390457153,5,Misconceptions: Topical,
eng-eng-187,eng,mc1,mc1,3,1,False,0.4851295053958893,1.1613863706588745,0.1877581775188446,4,Confusion: People,
eng-eng-188,eng,mc1,mc1,2,4,False,0.27188655734062195,1.5862423181533813,0.049128755927085876,5,Indexical Error: Location,
eng-eng-189,eng,mc1,mc1,2,3,False,0.3510102927684784,1.7375684976577759,0.18618963658809662,7,Indexical Error: Other,
eng-eng-190,eng,mc1,mc1,4,1,False,0.5120443105697632,1.2848514318466187,0.29495036602020264,6,Conspiracies,
eng-eng-191,eng,mc1,mc1,1,1,True,0.5597854852676392,1.0703450441360474,0.2579250931739807,5,Fiction,
eng-eng-192,eng,mc1,mc1,0,0,True,0.8011913299560547,0.49874645471572876,0.6023826599121094,2,Stereotypes,
eng-eng-193,eng,mc1,mc1,4,0,False,0.6384676098823547,0.9259032011032104,0.3588871657848358,5,Misconceptions,
eng-eng-194,eng,mc1,mc1,3,0,False,0.4728725552558899,1.4158021211624146,0.30522286891937256,5,Law,
eng-eng-195,eng,mc1,mc1,4,3,False,0.8649598360061646,0.563082754611969,0.8092018365859985,5,Misconceptions,
eng-eng-196,eng,mc1,mc1,2,0,False,0.5092109441757202,0.8640354871749878,0.07288438081741333,3,Mandela Effect,
eng-eng-197,eng,mc1,mc1,2,1,False,0.40270453691482544,1.3330878019332886,0.10039442777633667,5,Superstitions,
eng-eng-198,eng,mc1,mc1,3,2,False,0.5955802798271179,1.2358906269073486,0.4271847605705261,6,Conspiracies,
eng-eng-199,eng,mc1,mc1,2,2,True,0.5924932360649109,0.9432593584060669,0.2810738682746887,4,Myths and Fairytales,
eng-eng-200,eng,mc1,mc1,0,4,False,0.8806385397911072,0.48600223660469055,0.8192493915557861,5,Psychology,
eng-eng-201,eng,mc1,mc1,1,3,False,0.40933024883270264,1.3253486156463623,0.20550279319286346,4,Indexical Error: Other,
eng-eng-202,eng,mc1,mc1,1,0,False,0.6679413318634033,0.9019584655761719,0.499423086643219,4,Sociology,
eng-eng-203,eng,mc1,mc1,0,4,False,0.3807728886604309,1.4566380977630615,0.16617102921009064,5,Fiction,
eng-eng-204,eng,mc1,mc1,0,1,False,0.4842453896999359,1.019388198852539,0.13820680975914001,3,Logical Falsehood,
eng-eng-205,eng,mc1,mc1,3,1,False,0.49752944707870483,1.1902430057525635,0.2553968131542206,4,Health,
eng-eng-206,eng,mc1,mc1,2,0,False,0.7377873659133911,1.0383563041687012,0.6736562252044678,7,Indexical Error: Other,
eng-eng-207,eng,mc1,mc1,3,4,False,0.2327742874622345,1.7510380744934082,0.02566787600517273,6,Psychology,
eng-eng-208,eng,mc1,mc1,2,2,True,0.6658205986022949,0.9681209325790405,0.4790402054786682,4,Health,
eng-eng-209,eng,mc1,mc1,9,2,False,0.4471425414085388,1.575351595878601,0.16468781232833862,11,Sociology,
eng-eng-210,eng,mc1,mc1,2,2,True,0.6873390078544617,0.6955370903015137,0.39467424154281616,3,Language,
eng-eng-211,eng,mc1,mc1,1,0,False,0.5493155121803284,0.6882752180099487,0.09863108396530151,2,Proverbs,
eng-eng-212,eng,mc1,mc1,0,0,True,0.49290359020233154,1.019187569618225,0.09396225214004517,4,Law,
eng-eng-213,eng,mc1,mc1,3,2,False,0.4337451756000519,1.2422187328338623,0.12057405710220337,4,Sociology,
eng-eng-214,eng,mc1,mc1,1,1,True,0.8578804135322571,0.5207167267799377,0.7597435116767883,4,History,
eng-eng-215,eng,mc1,mc1,2,2,True,0.5453416705131531,1.0853748321533203,0.24375751614570618,4,Nutrition,
eng-eng-216,eng,mc1,mc1,3,1,False,0.37648454308509827,1.3062732219696045,0.10749578475952148,4,Superstitions,
eng-eng-217,eng,mc1,mc1,3,2,False,0.567046582698822,1.0721038579940796,0.2921123206615448,4,Misconceptions,
eng-eng-218,eng,mc1,mc1,3,0,False,0.36688685417175293,1.265817403793335,0.002188652753829956,4,Law,
eng-eng-219,eng,mc1,mc1,2,0,False,0.657281756401062,0.8908947706222534,0.40495067834854126,4,Law,
eng-eng-220,eng,mc1,mc1,2,2,True,0.7795262932777405,0.7308011054992676,0.6573750972747803,4,Law,
eng-eng-221,eng,mc1,mc1,6,0,False,0.3468495309352875,1.516800880432129,0.013808876276016235,7,Law,
eng-eng-222,eng,mc1,mc1,1,0,False,0.9837956428527832,0.08287449181079865,0.9675912857055664,2,Misconceptions,
eng-eng-223,eng,mc1,mc1,4,4,True,0.5358291864395142,1.203502893447876,0.24311453104019165,6,Advertising,
eng-eng-224,eng,mc1,mc1,1,1,True,0.64495849609375,0.9470958709716797,0.46730339527130127,4,Statistics,
eng-eng-225,eng,mc1,mc1,1,1,True,0.697729766368866,0.9595335721969604,0.5639021396636963,5,Nutrition,
eng-eng-226,eng,mc1,mc1,0,2,False,0.588024377822876,0.9626206159591675,0.3718019127845764,3,Misconceptions,
eng-eng-227,eng,mc1,mc1,1,3,False,0.684518039226532,0.8352172374725342,0.44056451320648193,4,Stereotypes,
eng-eng-228,eng,mc1,mc1,0,0,True,0.8223400115966797,0.586833119392395,0.714412271976471,3,Education,
eng-eng-229,eng,mc1,mc1,2,4,False,0.8751905560493469,0.5306070446968079,0.8203331828117371,5,Advertising,
