id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-29,eng,mc1,mc1,0,0,True,0.8529043793678284,0.4838387072086334,0.723701000213623,4,elementary_mathematics,
eng-eng-30,eng,mc1,mc1,3,1,False,0.3406871557235718,1.3341968059539795,0.03055673837661743,4,elementary_mathematics,
eng-eng-31,eng,mc1,mc1,0,1,False,0.4430612027645111,1.030978798866272,0.0,4,elementary_mathematics,
eng-eng-32,eng,mc1,mc1,2,0,False,0.4960077404975891,1.1985126733779907,0.2218184769153595,4,elementary_mathematics,
eng-eng-33,eng,mc1,mc1,3,2,False,0.2985188066959381,1.3782415390014648,0.039449483156204224,4,elementary_mathematics,
eng-eng-34,eng,mc1,mc1,1,3,False,0.7989391684532166,0.709579348564148,0.6994588375091553,4,elementary_mathematics,
eng-eng-35,eng,mc1,mc1,0,0,True,0.36876508593559265,1.3108352422714233,0.048271238803863525,4,elementary_mathematics,
eng-eng-36,eng,mc1,mc1,1,0,False,0.46234890818595886,1.1905938386917114,0.14458143711090088,4,elementary_mathematics,
eng-eng-37,eng,mc1,mc1,3,3,True,0.6021578311920166,1.0533654689788818,0.3776974081993103,4,elementary_mathematics,
eng-eng-38,eng,mc1,mc1,2,2,True,0.44352611899375916,1.20787513256073,0.11903545260429382,4,elementary_mathematics,
eng-eng-39,eng,mc1,mc1,1,2,False,0.8416696190834045,0.5847019553184509,0.7529582977294922,4,elementary_mathematics,
eng-eng-40,eng,mc1,mc1,2,1,False,0.6752991676330566,0.7782207727432251,0.39265671372413635,4,elementary_mathematics,
eng-eng-41,eng,mc1,mc1,0,3,False,0.4897030293941498,1.2498434782028198,0.302359938621521,4,elementary_mathematics,
eng-eng-42,eng,mc1,mc1,3,0,False,0.6393246054649353,0.9803918600082397,0.41136634349823,4,elementary_mathematics,
eng-eng-43,eng,mc1,mc1,1,2,False,0.6505782008171082,0.9513593912124634,0.4612491726875305,4,elementary_mathematics,
eng-eng-44,eng,mc1,mc1,3,3,True,0.4975626766681671,1.2251665592193604,0.28724348545074463,4,elementary_mathematics,
eng-eng-45,eng,mc1,mc1,0,1,False,0.6420556902885437,1.006157636642456,0.44172948598861694,4,elementary_mathematics,
eng-eng-46,eng,mc1,mc1,2,3,False,0.30687400698661804,1.3693010807037354,0.04117316007614136,4,elementary_mathematics,
eng-eng-47,eng,mc1,mc1,1,2,False,0.8549718260765076,0.572995662689209,0.8036267757415771,4,elementary_mathematics,
eng-eng-48,eng,mc1,mc1,1,3,False,0.2969442903995514,1.3802220821380615,0.05306585133075714,4,elementary_mathematics,
eng-eng-49,eng,mc1,mc1,2,3,False,0.6658282279968262,0.8074686527252197,0.3832540810108185,4,elementary_mathematics,
eng-eng-50,eng,mc1,mc1,2,0,False,0.9382442235946655,0.27386316657066345,0.8956374526023865,4,elementary_mathematics,
eng-eng-51,eng,mc1,mc1,0,1,False,0.5158472657203674,0.8197767734527588,0.060613662004470825,4,elementary_mathematics,
eng-eng-52,eng,mc1,mc1,3,1,False,0.3651655614376068,1.3344271183013916,0.11590336263179779,4,elementary_mathematics,
eng-eng-53,eng,mc1,mc1,0,0,True,0.9030680060386658,0.3916773796081543,0.8363227248191833,4,elementary_mathematics,
eng-eng-54,eng,mc1,mc1,3,1,False,0.3627581000328064,1.3303868770599365,0.09186971187591553,4,elementary_mathematics,
eng-eng-55,eng,mc1,mc1,1,0,False,0.9874129295349121,0.06991154700517654,0.9753656387329102,4,elementary_mathematics,
eng-eng-56,eng,mc1,mc1,1,3,False,0.3287304937839508,1.3687809705734253,0.08314985036849976,4,elementary_mathematics,
eng-eng-57,eng,mc1,mc1,0,0,True,0.4686393737792969,1.2236757278442383,0.19923526048660278,4,elementary_mathematics,
eng-eng-58,eng,mc1,mc1,1,3,False,0.7707852125167847,0.7743057012557983,0.6560089588165283,4,elementary_mathematics,
eng-eng-59,eng,mc1,mc1,2,1,False,0.6667992472648621,0.8454632759094238,0.43635958433151245,4,elementary_mathematics,
eng-eng-60,eng,mc1,mc1,3,3,True,0.9033494591712952,0.4200316071510315,0.8583743572235107,4,elementary_mathematics,
eng-eng-61,eng,mc1,mc1,1,1,True,0.9686403870582581,0.16744740307331085,0.9485368728637695,4,elementary_mathematics,
eng-eng-62,eng,mc1,mc1,0,2,False,0.4412509799003601,1.2099299430847168,0.15633204579353333,4,elementary_mathematics,
eng-eng-63,eng,mc1,mc1,2,2,True,0.4214544892311096,1.07715904712677,0.003582209348678589,4,elementary_mathematics,
eng-eng-64,eng,mc1,mc1,2,3,False,0.8410324454307556,0.5510674118995667,0.7198702096939087,4,elementary_mathematics,
eng-eng-65,eng,mc1,mc1,2,2,True,0.6762455701828003,0.8635822534561157,0.4884589612483978,4,elementary_mathematics,
eng-eng-66,eng,mc1,mc1,3,3,True,0.33887800574302673,1.3083136081695557,0.03253054618835449,4,elementary_mathematics,
eng-eng-67,eng,mc1,mc1,1,0,False,0.9910479187965393,0.05609998106956482,0.9841583371162415,4,elementary_mathematics,
eng-eng-68,eng,mc1,mc1,0,2,False,0.3976236581802368,1.092476725578308,0.005615413188934326,4,elementary_mathematics,
eng-eng-69,eng,mc1,mc1,3,3,True,0.322407603263855,1.341727614402771,0.04660257697105408,4,elementary_mathematics,
eng-eng-70,eng,mc1,mc1,3,2,False,0.39595869183540344,1.2722294330596924,0.0652213990688324,4,elementary_mathematics,
eng-eng-71,eng,mc1,mc1,0,0,True,0.4692208766937256,1.103680968284607,0.16626909375190735,4,elementary_mathematics,
eng-eng-72,eng,mc1,mc1,3,1,False,0.7048231959342957,0.8180158734321594,0.48629140853881836,4,elementary_mathematics,
eng-eng-73,eng,mc1,mc1,2,2,True,0.39467722177505493,1.3212413787841797,0.12899786233901978,4,elementary_mathematics,
eng-eng-74,eng,mc1,mc1,1,1,True,0.8142256140708923,0.6171472072601318,0.6813069581985474,4,elementary_mathematics,
eng-eng-75,eng,mc1,mc1,3,3,True,0.5264078974723816,1.1305983066558838,0.26427382230758667,4,elementary_mathematics,
eng-eng-76,eng,mc1,mc1,1,0,False,0.8023557662963867,0.5559653639793396,0.620506763458252,4,elementary_mathematics,
eng-eng-77,eng,mc1,mc1,3,3,True,0.6079831719398499,0.97958904504776,0.339743435382843,4,elementary_mathematics,
eng-eng-78,eng,mc1,mc1,1,3,False,0.5434015989303589,1.1269142627716064,0.3082495927810669,4,elementary_mathematics,
eng-eng-79,eng,mc1,mc1,0,0,True,0.5353978276252747,1.1204909086227417,0.2703827917575836,4,elementary_mathematics,
eng-eng-80,eng,mc1,mc1,0,1,False,0.9039688110351562,0.37410056591033936,0.8297665119171143,4,elementary_mathematics,
eng-eng-81,eng,mc1,mc1,3,0,False,0.8773103952407837,0.4652826189994812,0.7982184886932373,4,elementary_mathematics,
eng-eng-82,eng,mc1,mc1,0,3,False,0.4673204720020294,1.1508092880249023,0.1461361050605774,4,elementary_mathematics,
eng-eng-83,eng,mc1,mc1,1,2,False,0.8086506128311157,0.6918913125991821,0.7229005098342896,4,elementary_mathematics,
eng-eng-84,eng,mc1,mc1,3,1,False,0.6129584312438965,0.9408310651779175,0.31701114773750305,4,elementary_mathematics,
eng-eng-85,eng,mc1,mc1,3,3,True,0.648817241191864,0.7542871236801147,0.32257145643234253,4,elementary_mathematics,
eng-eng-86,eng,mc1,mc1,0,0,True,0.707577645778656,0.8465219140052795,0.5555036067962646,4,elementary_mathematics,
eng-eng-87,eng,mc1,mc1,0,2,False,0.7467764019966125,0.8076260685920715,0.6012201309204102,4,elementary_mathematics,
eng-eng-88,eng,mc1,mc1,0,1,False,0.4512769281864166,1.1081444025039673,0.17757505178451538,4,elementary_mathematics,
eng-eng-89,eng,mc1,mc1,0,1,False,0.480243444442749,1.0561951398849487,0.08210766315460205,4,elementary_mathematics,
eng-eng-90,eng,mc1,mc1,2,2,True,0.9988279938697815,0.009405778720974922,0.9977293610572815,4,elementary_mathematics,
eng-eng-91,eng,mc1,mc1,1,0,False,0.4356227219104767,1.2864301204681396,0.20062188804149628,4,elementary_mathematics,
eng-eng-92,eng,mc1,mc1,0,1,False,0.49226558208465576,0.948269248008728,0.057842791080474854,4,elementary_mathematics,
eng-eng-93,eng,mc1,mc1,0,0,True,0.7248102426528931,0.7788876891136169,0.5471878051757812,4,elementary_mathematics,
eng-eng-94,eng,mc1,mc1,2,2,True,0.6255984306335449,1.0676090717315674,0.47228896617889404,4,elementary_mathematics,
eng-eng-95,eng,mc1,mc1,1,3,False,0.5306208729743958,1.0929899215698242,0.28341445326805115,4,elementary_mathematics,
eng-eng-96,eng,mc1,mc1,1,2,False,0.5136975049972534,1.0988844633102417,0.18073135614395142,4,elementary_mathematics,
eng-eng-97,eng,mc1,mc1,0,0,True,0.714743971824646,0.8688439726829529,0.5695348978042603,4,elementary_mathematics,
eng-eng-98,eng,mc1,mc1,1,0,False,0.39067259430885315,1.1509538888931274,0.08094310760498047,4,elementary_mathematics,
eng-eng-99,eng,mc1,mc1,0,2,False,0.4136511981487274,1.2639377117156982,0.09212285280227661,4,elementary_mathematics,
eng-eng-100,eng,mc1,mc1,1,1,True,0.8554492592811584,0.5021487474441528,0.7382712364196777,4,high_school_geography,
eng-eng-101,eng,mc1,mc1,3,3,True,0.7503154873847961,0.7346755266189575,0.5763402581214905,4,high_school_geography,
eng-eng-102,eng,mc1,mc1,2,2,True,0.7892897129058838,0.6759498119354248,0.6382291316986084,4,high_school_geography,
eng-eng-103,eng,mc1,mc1,1,0,False,0.550048828125,1.1571227312088013,0.3278089165687561,4,high_school_geography,
eng-eng-104,eng,mc1,mc1,2,3,False,0.6140559315681458,1.0394116640090942,0.39409685134887695,4,high_school_geography,
eng-eng-105,eng,mc1,mc1,3,3,True,0.9105819463729858,0.39814329147338867,0.8740062713623047,4,high_school_geography,
eng-eng-106,eng,mc1,mc1,2,3,False,0.6637658476829529,0.6435966491699219,0.32817167043685913,4,high_school_geography,
eng-eng-107,eng,mc1,mc1,3,2,False,0.7177280783653259,0.744080662727356,0.4888129234313965,4,high_school_geography,
eng-eng-108,eng,mc1,mc1,2,0,False,0.5828738808631897,0.803443431854248,0.19947272539138794,4,high_school_geography,
eng-eng-109,eng,mc1,mc1,0,3,False,0.5590839982032776,0.7869642972946167,0.14079004526138306,4,high_school_geography,
eng-eng-110,eng,mc1,mc1,1,0,False,0.42407843470573425,1.284117579460144,0.16305243968963623,4,high_school_geography,
eng-eng-111,eng,mc1,mc1,3,1,False,0.406759113073349,1.1491224765777588,0.08301511406898499,4,high_school_geography,
eng-eng-112,eng,mc1,mc1,1,0,False,0.8805403113365173,0.42992332577705383,0.7794950008392334,4,high_school_geography,
eng-eng-113,eng,mc1,mc1,3,3,True,0.8166338801383972,0.6266888976097107,0.7095651030540466,4,high_school_geography,
eng-eng-114,eng,mc1,mc1,1,1,True,0.7098867297172546,0.8878434896469116,0.5707883834838867,4,high_school_geography,
eng-eng-115,eng,mc1,mc1,3,3,True,0.4957103729248047,0.8735257387161255,0.04304733872413635,4,high_school_geography,
eng-eng-116,eng,mc1,mc1,3,3,True,0.5237508416175842,1.0612326860427856,0.18307679891586304,4,high_school_geography,
eng-eng-117,eng,mc1,mc1,3,3,True,0.3931935429573059,1.2966153621673584,0.09006303548812866,4,high_school_geography,
eng-eng-118,eng,mc1,mc1,1,1,True,0.9034335017204285,0.3301464021205902,0.8092190623283386,4,high_school_geography,
eng-eng-119,eng,mc1,mc1,3,2,False,0.5589065551757812,0.9499894380569458,0.20823556184768677,4,high_school_geography,
eng-eng-120,eng,mc1,mc1,2,2,True,0.9320818185806274,0.2777235507965088,0.8719416856765747,4,high_school_geography,
eng-eng-121,eng,mc1,mc1,0,3,False,0.45035913586616516,1.105176568031311,0.1585673987865448,4,high_school_geography,
eng-eng-122,eng,mc1,mc1,2,3,False,0.6925912499427795,0.893842875957489,0.5271657705307007,4,high_school_geography,
eng-eng-123,eng,mc1,mc1,1,3,False,0.6996622085571289,0.7705625891685486,0.46546971797943115,4,high_school_geography,
eng-eng-124,eng,mc1,mc1,1,1,True,0.6157776713371277,0.9748483300209045,0.37686365842819214,4,high_school_geography,
eng-eng-125,eng,mc1,mc1,0,0,True,0.9484474658966064,0.20757146179676056,0.8976743817329407,4,high_school_geography,
eng-eng-126,eng,mc1,mc1,1,1,True,0.9935382008552551,0.04478282108902931,0.990077018737793,4,high_school_geography,
eng-eng-127,eng,mc1,mc1,2,1,False,0.5314285755157471,1.0940897464752197,0.2462644875049591,4,high_school_geography,
eng-eng-128,eng,mc1,mc1,2,2,True,0.9596543312072754,0.17174004018306732,0.9197430610656738,4,high_school_geography,
eng-eng-129,eng,mc1,mc1,0,0,True,0.6771880388259888,0.786898672580719,0.41230738162994385,4,high_school_geography,
eng-eng-130,eng,mc1,mc1,0,0,True,0.7101237773895264,0.7968059778213501,0.48344457149505615,4,high_school_geography,
eng-eng-131,eng,mc1,mc1,2,3,False,0.4884479343891144,1.1108150482177734,0.13669884204864502,4,high_school_geography,
eng-eng-132,eng,mc1,mc1,0,2,False,0.3796252906322479,1.118091106414795,0.02633163332939148,4,high_school_geography,
eng-eng-133,eng,mc1,mc1,1,3,False,0.7858295440673828,0.7457378506660461,0.6973807215690613,4,high_school_geography,
eng-eng-134,eng,mc1,mc1,0,1,False,0.9294553995132446,0.29765480756759644,0.8718653917312622,4,high_school_geography,
eng-eng-135,eng,mc1,mc1,1,2,False,0.519053041934967,1.1627821922302246,0.29784974455833435,4,high_school_geography,
eng-eng-136,eng,mc1,mc1,0,2,False,0.9235031008720398,0.3415168523788452,0.885450541973114,4,high_school_geography,
eng-eng-137,eng,mc1,mc1,2,2,True,0.8499990105628967,0.49077561497688293,0.7194885015487671,4,high_school_geography,
eng-eng-138,eng,mc1,mc1,3,3,True,0.38193047046661377,1.1783385276794434,0.06175157427787781,4,high_school_geography,
eng-eng-139,eng,mc1,mc1,2,3,False,0.8885009288787842,0.42284268140792847,0.8141834139823914,4,high_school_geography,
eng-eng-140,eng,mc1,mc1,0,0,True,0.9946184754371643,0.03716542571783066,0.9904851317405701,4,high_school_geography,
eng-eng-141,eng,mc1,mc1,0,1,False,0.7753163576126099,0.5934463739395142,0.564397931098938,4,high_school_geography,
eng-eng-142,eng,mc1,mc1,1,1,True,0.50516676902771,0.849425196647644,0.047285646200180054,4,high_school_geography,
eng-eng-143,eng,mc1,mc1,1,1,True,0.6582896709442139,0.8957093358039856,0.4111419916152954,4,high_school_geography,
eng-eng-144,eng,mc1,mc1,0,3,False,0.9751030802726746,0.11799672245979309,0.9504510760307312,4,high_school_geography,
eng-eng-145,eng,mc1,mc1,2,3,False,0.7340109348297119,0.7815263271331787,0.5794733762741089,4,high_school_geography,
eng-eng-146,eng,mc1,mc1,0,0,True,0.9043514132499695,0.3654082715511322,0.8256180882453918,4,high_school_geography,
eng-eng-147,eng,mc1,mc1,0,0,True,0.8439635038375854,0.5823488831520081,0.7533446550369263,4,high_school_geography,
eng-eng-148,eng,mc1,mc1,0,3,False,0.9130703210830688,0.338339239358902,0.8412976264953613,4,high_school_geography,
eng-eng-149,eng,mc1,mc1,0,1,False,0.5039190053939819,1.159440279006958,0.27712053060531616,4,high_school_geography,
eng-eng-150,eng,mc1,mc1,0,0,True,0.8743730187416077,0.4503551721572876,0.7741372585296631,4,high_school_geography,
eng-eng-151,eng,mc1,mc1,1,3,False,0.46764904260635376,1.008643388748169,0.06208154559135437,4,high_school_geography,
eng-eng-152,eng,mc1,mc1,0,1,False,0.41037657856941223,1.290457844734192,0.1516088843345642,4,high_school_geography,
eng-eng-153,eng,mc1,mc1,3,2,False,0.8285800814628601,0.6393836736679077,0.7476363778114319,4,high_school_geography,
eng-eng-154,eng,mc1,mc1,1,3,False,0.6831586956977844,0.682578444480896,0.38000884652137756,4,high_school_geography,
eng-eng-155,eng,mc1,mc1,1,2,False,0.5623279213905334,1.1216516494750977,0.32047367095947266,4,high_school_geography,
eng-eng-156,eng,mc1,mc1,0,0,True,0.9605651497840881,0.18066945672035217,0.9247741103172302,4,high_school_geography,
eng-eng-157,eng,mc1,mc1,0,3,False,0.5954119563102722,0.7771366834640503,0.21659845113754272,4,high_school_geography,
eng-eng-158,eng,mc1,mc1,3,3,True,0.5133124589920044,1.1872678995132446,0.2611157298088074,4,high_school_geography,
eng-eng-159,eng,mc1,mc1,0,0,True,0.37797242403030396,1.312135100364685,0.07260456681251526,4,high_school_geography,
eng-eng-160,eng,mc1,mc1,2,3,False,0.9975817203521729,0.01956668123602867,0.9964970350265503,4,high_school_geography,
eng-eng-161,eng,mc1,mc1,0,1,False,0.3466795086860657,1.3485703468322754,0.0774664580821991,4,high_school_geography,
eng-eng-162,eng,mc1,mc1,0,2,False,0.4631264805793762,1.091979742050171,0.0899285078048706,4,high_school_geography,
eng-eng-163,eng,mc1,mc1,2,3,False,0.5566287040710449,1.151932716369629,0.3751927614212036,4,high_school_geography,
eng-eng-164,eng,mc1,mc1,3,1,False,0.9865336418151855,0.07235465198755264,0.9732476472854614,4,high_school_geography,
eng-eng-165,eng,mc1,mc1,2,2,True,0.9858296513557434,0.08932437747716904,0.9790599346160889,4,high_school_geography,
eng-eng-166,eng,mc1,mc1,3,3,True,0.9815270304679871,0.09749730676412582,0.9643700122833252,4,high_school_geography,
eng-eng-167,eng,mc1,mc1,0,1,False,0.5724577307701111,1.078552007675171,0.3302333950996399,4,high_school_geography,
eng-eng-168,eng,mc1,mc1,2,2,True,0.5958759188652039,0.8847269415855408,0.27625802159309387,4,high_school_geography,
eng-eng-169,eng,mc1,mc1,1,2,False,0.3983190655708313,1.2817484140396118,0.1267724633216858,4,high_school_geography,
eng-eng-170,eng,mc1,mc1,3,1,False,0.9569605588912964,0.18455293774604797,0.915376603603363,4,high_school_geography,
eng-eng-171,eng,mc1,mc1,3,0,False,0.34890902042388916,1.3095245361328125,0.061624884605407715,4,high_school_geography,
eng-eng-172,eng,mc1,mc1,3,3,True,0.830477774143219,0.48888838291168213,0.6690197587013245,4,high_school_geography,
eng-eng-173,eng,mc1,mc1,2,2,True,0.7444629073143005,0.8445481061935425,0.6374688148498535,4,high_school_geography,
eng-eng-174,eng,mc1,mc1,2,2,True,0.9616756439208984,0.1896299421787262,0.9343950152397156,4,high_school_geography,
eng-eng-175,eng,mc1,mc1,1,1,True,0.40130582451820374,1.1071531772613525,0.07168447971343994,4,high_school_geography,
eng-eng-176,eng,mc1,mc1,2,3,False,0.8966354131698608,0.40110352635383606,0.8223180770874023,4,high_school_geography,
eng-eng-177,eng,mc1,mc1,1,3,False,0.6760098934173584,0.868241548538208,0.47879523038864136,4,high_school_geography,
eng-eng-178,eng,mc1,mc1,2,0,False,0.8649102449417114,0.4921870529651642,0.7632691860198975,4,high_school_geography,
eng-eng-179,eng,mc1,mc1,1,3,False,0.8052718043327332,0.6636683344841003,0.6785619258880615,4,high_school_geography,
eng-eng-180,eng,mc1,mc1,0,0,True,0.41217294335365295,1.0363558530807495,0.0,4,high_school_geography,
eng-eng-181,eng,mc1,mc1,1,1,True,0.8574342727661133,0.5165842175483704,0.7539743781089783,4,high_school_geography,
eng-eng-182,eng,mc1,mc1,1,1,True,0.8630620241165161,0.4818662703037262,0.759984016418457,4,high_school_geography,
eng-eng-183,eng,mc1,mc1,3,2,False,0.9856480360031128,0.07641500234603882,0.9715428948402405,4,high_school_geography,
eng-eng-184,eng,mc1,mc1,3,3,True,0.9881724715232849,0.06849417835474014,0.9776776432991028,4,high_school_geography,
eng-eng-185,eng,mc1,mc1,2,2,True,0.9918481111526489,0.05491458997130394,0.9870167374610901,4,high_school_geography,
eng-eng-186,eng,mc1,mc1,1,1,True,0.5542542934417725,1.1074926853179932,0.3009084165096283,4,high_school_geography,
eng-eng-187,eng,mc1,mc1,3,3,True,0.4623442590236664,1.1830061674118042,0.1794782280921936,4,high_school_geography,
eng-eng-188,eng,mc1,mc1,0,2,False,0.7573070526123047,0.5958739519119263,0.5239981412887573,4,high_school_geography,
eng-eng-189,eng,mc1,mc1,1,2,False,0.5144443511962891,1.189886212348938,0.26349252462387085,4,high_school_geography,
eng-eng-190,eng,mc1,mc1,1,2,False,0.9772793054580688,0.11065777391195297,0.9549422860145569,4,high_school_geography,
eng-eng-191,eng,mc1,mc1,1,3,False,0.8828098773956299,0.4243071377277374,0.7837613821029663,4,high_school_geography,
eng-eng-192,eng,mc1,mc1,2,2,True,0.921650230884552,0.34420567750930786,0.8821184635162354,4,high_school_geography,
eng-eng-193,eng,mc1,mc1,1,2,False,0.8824493885040283,0.45250755548477173,0.8051304817199707,4,high_school_geography,
eng-eng-194,eng,mc1,mc1,2,3,False,0.7671202421188354,0.5960631370544434,0.5474826097488403,4,high_school_geography,
eng-eng-195,eng,mc1,mc1,0,3,False,0.34409549832344055,1.2783700227737427,0.046628981828689575,4,high_school_geography,
eng-eng-196,eng,mc1,mc1,1,3,False,0.43581104278564453,1.180804967880249,0.10080832242965698,4,high_school_geography,
eng-eng-197,eng,mc1,mc1,3,3,True,0.8342323303222656,0.5987730026245117,0.7471418976783752,4,high_school_geography,
eng-eng-198,eng,mc1,mc1,2,1,False,0.9932023882865906,0.042959343641996384,0.9870185256004333,4,high_school_geography,
eng-eng-199,eng,mc1,mc1,1,2,False,0.48170673847198486,0.9399070143699646,0.03936532139778137,4,high_school_geography,
eng-eng-200,eng,mc1,mc1,3,1,False,0.6986319422721863,0.8187493681907654,0.5108792781829834,4,international_law,
eng-eng-201,eng,mc1,mc1,0,2,False,0.5421087145805359,0.9475879669189453,0.1629437506198883,4,international_law,
eng-eng-202,eng,mc1,mc1,1,0,False,0.5607079863548279,1.1279182434082031,0.3344665467739105,4,international_law,
eng-eng-203,eng,mc1,mc1,2,2,True,0.40969693660736084,1.2273162603378296,0.05388021469116211,4,international_law,
eng-eng-204,eng,mc1,mc1,1,1,True,0.46676650643348694,1.2333685159683228,0.18622344732284546,4,international_law,
eng-eng-205,eng,mc1,mc1,3,2,False,0.5447579622268677,1.1410971879959106,0.2914840579032898,4,international_law,
eng-eng-206,eng,mc1,mc1,2,2,True,0.3310016393661499,1.3194611072540283,0.018325120210647583,4,international_law,
eng-eng-207,eng,mc1,mc1,3,1,False,0.3886035978794098,1.3388316631317139,0.17537489533424377,4,international_law,
eng-eng-208,eng,mc1,mc1,1,0,False,0.8055485486984253,0.617479681968689,0.6620214581489563,4,international_law,
eng-eng-209,eng,mc1,mc1,1,2,False,0.3939342200756073,1.2015905380249023,0.06348380446434021,4,international_law,
eng-eng-210,eng,mc1,mc1,0,1,False,0.4681260883808136,1.2112873792648315,0.20461657643318176,4,international_law,
eng-eng-211,eng,mc1,mc1,1,2,False,0.38649168610572815,1.3090202808380127,0.08696594834327698,4,international_law,
eng-eng-212,eng,mc1,mc1,2,1,False,0.4277407228946686,1.2355632781982422,0.15774023532867432,4,international_law,
eng-eng-213,eng,mc1,mc1,3,2,False,0.8378021717071533,0.6147202849388123,0.7612035274505615,4,international_law,
eng-eng-214,eng,mc1,mc1,3,0,False,0.5144761204719543,1.1943320035934448,0.30938100814819336,4,international_law,
eng-eng-215,eng,mc1,mc1,1,1,True,0.479267954826355,1.2397905588150024,0.24960735440254211,4,international_law,
eng-eng-216,eng,mc1,mc1,2,0,False,0.49222809076309204,1.1462382078170776,0.16683313250541687,4,international_law,
eng-eng-217,eng,mc1,mc1,0,2,False,0.5587351322174072,1.0927213430404663,0.2828395962715149,4,international_law,
eng-eng-218,eng,mc1,mc1,3,3,True,0.4095546305179596,1.321385145187378,0.19238002598285675,4,international_law,
eng-eng-219,eng,mc1,mc1,0,2,False,0.43440693616867065,1.2928526401519775,0.19857566058635712,4,international_law,
eng-eng-220,eng,mc1,mc1,3,2,False,0.4783586263656616,1.2224253416061401,0.2207837998867035,4,international_law,
eng-eng-221,eng,mc1,mc1,3,2,False,0.46555373072624207,1.1706279516220093,0.16520503163337708,4,international_law,
eng-eng-222,eng,mc1,mc1,2,1,False,0.47617319226264954,1.1900622844696045,0.23188790678977966,4,international_law,
