id,language,scoring,mode,predicted_index,answer_index,correct,confidence,entropy,margin,n_choices,domain,verbalized_confidence
eng-eng-21,eng,mc1,mc1,1,1,True,0.31862711906433105,1.6410287618637085,0.0964316576719284,6,Fiction,
eng-eng-22,eng,mc1,mc1,2,2,True,0.4914136528968811,1.0923326015472412,0.1373317837715149,4,Law,
eng-eng-23,eng,mc1,mc1,0,4,False,0.40908873081207275,1.1965471506118774,0.04846563935279846,6,Law,
eng-eng-24,eng,mc1,mc1,6,7,False,0.31106045842170715,1.7495700120925903,0.013089179992675781,8,Finance,
eng-eng-25,eng,mc1,mc1,1,0,False,0.2981804311275482,1.3747467994689941,0.02782529592514038,4,Myths and Fairytales,
eng-eng-26,eng,mc1,mc1,2,2,True,0.291563481092453,1.6719911098480225,0.0656643807888031,6,Law,
eng-eng-27,eng,mc1,mc1,1,2,False,0.39350518584251404,1.4445323944091797,0.13284313678741455,5,Paranormal,
eng-eng-28,eng,mc1,mc1,2,0,False,0.5789116621017456,0.9298122525215149,0.27518534660339355,3,Misconceptions,
eng-eng-29,eng,mc1,mc1,1,0,False,0.5288840532302856,1.2068312168121338,0.35172557830810547,4,Law,
eng-eng-30,eng,mc1,mc1,3,4,False,0.3262028098106384,1.4743118286132812,0.04963698983192444,5,Misinformation,
eng-eng-31,eng,mc1,mc1,2,0,False,0.37248146533966064,1.321296215057373,0.07544013857841492,4,History,
eng-eng-32,eng,mc1,mc1,5,3,False,0.25148534774780273,1.809740424156189,0.02357889711856842,7,Indexical Error: Identity,
eng-eng-33,eng,mc1,mc1,2,3,False,0.44643718004226685,1.3492543697357178,0.19920091331005096,5,Law,
eng-eng-34,eng,mc1,mc1,2,1,False,0.3615957200527191,1.5065394639968872,0.132548525929451,5,Indexical Error: Location,
eng-eng-35,eng,mc1,mc1,0,0,True,0.3169229328632355,1.6090234518051147,0.023714810609817505,6,Politics,
eng-eng-36,eng,mc1,mc1,6,5,False,0.2502363920211792,1.862259030342102,0.049520134925842285,7,Paranormal,
eng-eng-37,eng,mc1,mc1,2,1,False,0.21671709418296814,1.7538039684295654,0.003010094165802002,6,Economics,
eng-eng-38,eng,mc1,mc1,0,0,True,0.3717605471611023,1.092187762260437,0.026158034801483154,3,Misconceptions,
eng-eng-39,eng,mc1,mc1,0,3,False,0.36786872148513794,1.350479006767273,0.028175145387649536,5,Health,
eng-eng-40,eng,mc1,mc1,1,2,False,0.2419917732477188,1.6203325986862183,7.227063179016113e-05,8,Economics,
eng-eng-41,eng,mc1,mc1,0,3,False,0.3379100561141968,1.3298869132995605,0.04472440481185913,4,Language,
eng-eng-42,eng,mc1,mc1,4,4,True,0.44011005759239197,1.377185583114624,0.1210227906703949,6,Stereotypes,
eng-eng-43,eng,mc1,mc1,0,2,False,0.354190468788147,1.6096131801605225,0.14690661430358887,7,Confusion: People,
eng-eng-44,eng,mc1,mc1,2,1,False,0.4438846707344055,1.0706621408462524,0.14445948600769043,3,Sociology,
eng-eng-45,eng,mc1,mc1,2,0,False,0.28287333250045776,1.3823156356811523,0.028400123119354248,4,Paranormal,
eng-eng-46,eng,mc1,mc1,5,3,False,0.24018694460391998,1.779916524887085,0.014129340648651123,7,Indexical Error: Time,
eng-eng-47,eng,mc1,mc1,1,2,False,0.5535848140716553,0.9840497970581055,0.27723410725593567,3,History,
eng-eng-48,eng,mc1,mc1,3,1,False,0.3626624345779419,1.277223825454712,0.00022876262664794922,4,Stereotypes,
eng-eng-49,eng,mc1,mc1,4,1,False,0.2781487703323364,1.5854771137237549,0.0704314261674881,5,Sociology,
eng-eng-50,eng,mc1,mc1,2,3,False,0.3319593071937561,1.4951833486557007,0.033563047647476196,7,Economics,
eng-eng-51,eng,mc1,mc1,2,0,False,0.39630842208862305,1.0679501295089722,0.01350182294845581,3,Distraction,
eng-eng-52,eng,mc1,mc1,5,5,True,0.4832637310028076,1.4353280067443848,0.2556823492050171,6,Sociology,
eng-eng-53,eng,mc1,mc1,1,0,False,0.7278850674629211,0.5853511095046997,0.4557700753211975,2,Proverbs,
eng-eng-54,eng,mc1,mc1,2,2,True,0.5331875085830688,0.8744118213653564,0.12870419025421143,3,Logical Falsehood,
eng-eng-55,eng,mc1,mc1,0,0,True,0.32807984948158264,1.707346796989441,0.16587957739830017,6,Conspiracies,
eng-eng-56,eng,mc1,mc1,0,0,True,0.5707710385322571,0.6830964088439941,0.14154204726219177,2,Misconceptions,
eng-eng-57,eng,mc1,mc1,2,1,False,0.4320567846298218,1.009479284286499,0.011902719736099243,3,Logical Falsehood,
eng-eng-58,eng,mc1,mc1,0,2,False,0.47401705384254456,1.380021333694458,0.2636990547180176,5,Conspiracies,
eng-eng-59,eng,mc1,mc1,1,3,False,0.30494412779808044,1.5838065147399902,0.04309859871864319,6,Misconceptions,
eng-eng-60,eng,mc1,mc1,0,0,True,0.5160258412361145,0.6926334500312805,0.03205171227455139,2,Misquotations,
eng-eng-61,eng,mc1,mc1,4,0,False,0.4238552451133728,1.4081441164016724,0.14858651161193848,5,Health,
eng-eng-62,eng,mc1,mc1,3,2,False,0.4282133877277374,1.2592594623565674,0.16708242893218994,4,Sociology,
eng-eng-63,eng,mc1,mc1,0,1,False,0.5266866683959961,0.9800578355789185,0.19443488121032715,3,History,
eng-eng-64,eng,mc1,mc1,0,1,False,0.2558193504810333,1.806771159172058,0.021049082279205322,7,Law,
eng-eng-65,eng,mc1,mc1,1,1,True,0.35539764165878296,1.5100338459014893,0.039618998765945435,6,Language,
eng-eng-66,eng,mc1,mc1,2,1,False,0.3985426127910614,1.3085722923278809,0.14017650485038757,4,Indexical Error: Identity,
eng-eng-67,eng,mc1,mc1,8,8,True,0.37349244952201843,1.9548070430755615,0.2292148619890213,10,Weather,
eng-eng-68,eng,mc1,mc1,6,3,False,0.4152696132659912,1.5294907093048096,0.1609647274017334,7,Confusion: Places,
eng-eng-69,eng,mc1,mc1,4,0,False,0.2581542134284973,1.5438281297683716,0.00726008415222168,5,Sociology,
eng-eng-70,eng,mc1,mc1,1,2,False,0.46535778045654297,1.270696997642517,0.26088079810142517,4,Misconceptions,
eng-eng-71,eng,mc1,mc1,1,1,True,0.2859455347061157,1.675771951675415,0.03135773539543152,6,Conspiracies,
eng-eng-72,eng,mc1,mc1,3,1,False,0.32966533303260803,1.5125374794006348,0.0525517463684082,5,Indexical Error: Time,
eng-eng-73,eng,mc1,mc1,4,3,False,0.24292004108428955,1.5973314046859741,0.021468907594680786,5,Health,
eng-eng-74,eng,mc1,mc1,3,4,False,0.3678099513053894,1.5077860355377197,0.15407322347164154,5,Myths and Fairytales,
eng-eng-75,eng,mc1,mc1,3,1,False,0.8525664806365967,0.48140794038772583,0.7274578809738159,4,Confusion: People,
eng-eng-76,eng,mc1,mc1,0,1,False,0.45497623085975647,1.2225110530853271,0.19380760192871094,4,Education,
eng-eng-77,eng,mc1,mc1,0,0,True,0.43028688430786133,1.5947704315185547,0.29279589653015137,6,Proverbs,
eng-eng-78,eng,mc1,mc1,5,1,False,0.25391146540641785,1.7156959772109985,0.02592410147190094,6,Health,
eng-eng-79,eng,mc1,mc1,1,4,False,0.25704702734947205,1.7745846509933472,0.025307893753051758,7,Fiction,
eng-eng-80,eng,mc1,mc1,8,2,False,0.17505010962486267,2.143242597579956,0.01973053812980652,9,Weather,
eng-eng-81,eng,mc1,mc1,2,1,False,0.42885127663612366,1.0776638984680176,0.12465789914131165,3,Misconceptions,
eng-eng-82,eng,mc1,mc1,1,0,False,0.4697747528553009,1.1873646974563599,0.1589392125606537,4,Sociology,
eng-eng-83,eng,mc1,mc1,2,1,False,0.2560473084449768,1.6036626100540161,0.032157883048057556,6,Law,
eng-eng-84,eng,mc1,mc1,2,0,False,0.35495471954345703,1.3589746952056885,0.13589292764663696,4,Indexical Error: Location,
eng-eng-85,eng,mc1,mc1,4,4,True,0.30267807841300964,1.5254656076431274,0.010503053665161133,5,Sociology,
eng-eng-86,eng,mc1,mc1,0,1,False,0.28803932666778564,1.3731117248535156,0.01824110746383667,4,Superstitions,
eng-eng-87,eng,mc1,mc1,0,2,False,0.2807130813598633,1.7116085290908813,0.05468578636646271,6,Misconceptions,
eng-eng-88,eng,mc1,mc1,5,6,False,0.3817756772041321,1.6898961067199707,0.20231443643569946,7,Indexical Error: Time,
eng-eng-89,eng,mc1,mc1,3,0,False,0.5262266397476196,1.070980429649353,0.2957500219345093,4,Sociology,
eng-eng-90,eng,mc1,mc1,0,3,False,0.32527756690979004,1.4274356365203857,0.05334031581878662,5,Misinformation,
eng-eng-91,eng,mc1,mc1,2,3,False,0.5275065898895264,1.2070555686950684,0.3523956537246704,4,History,
eng-eng-92,eng,mc1,mc1,1,2,False,0.8333214521408081,0.5661117434501648,0.7496333122253418,3,Health,
eng-eng-93,eng,mc1,mc1,1,5,False,0.43290019035339355,1.5890265703201294,0.2608075439929962,7,Paranormal,
eng-eng-94,eng,mc1,mc1,2,2,True,0.4921061098575592,0.9993979930877686,0.13211363554000854,3,Health,
eng-eng-95,eng,mc1,mc1,4,1,False,0.4120512306690216,1.4663362503051758,0.18971353769302368,5,Health,
eng-eng-96,eng,mc1,mc1,0,0,True,0.26858481764793396,1.5846868753433228,0.046469077467918396,5,Economics,
eng-eng-97,eng,mc1,mc1,3,1,False,0.1841091513633728,1.8890995979309082,0.008724361658096313,7,Distraction,
eng-eng-98,eng,mc1,mc1,3,0,False,0.2622239589691162,1.58273184299469,0.03956562280654907,5,Stereotypes,
eng-eng-99,eng,mc1,mc1,1,1,True,0.6456761360168457,0.8581450581550598,0.3884420096874237,3,Religion,
eng-eng-100,eng,mc1,mc1,1,2,False,0.40809255838394165,1.0863935947418213,0.10860854387283325,3,Misconceptions,
eng-eng-101,eng,mc1,mc1,2,1,False,0.30055204033851624,1.371950387954712,0.021694421768188477,4,Health,
eng-eng-102,eng,mc1,mc1,0,0,True,0.5536863207817078,1.13925039768219,0.3172648549079895,4,Mandela Effect,
eng-eng-103,eng,mc1,mc1,0,2,False,0.28603124618530273,1.6941070556640625,0.04591825604438782,6,Health,
eng-eng-104,eng,mc1,mc1,1,2,False,0.25321656465530396,1.735449194908142,0.03739486634731293,6,Subjective,
eng-eng-105,eng,mc1,mc1,2,2,True,0.297145813703537,1.6775938272476196,0.07276876270771027,7,Sociology,
eng-eng-106,eng,mc1,mc1,1,1,True,0.36418166756629944,1.0964899063110352,0.04431512951850891,3,Indexical Error: Location,
eng-eng-107,eng,mc1,mc1,4,0,False,0.30809473991394043,1.4954023361206055,0.021080225706100464,6,Sociology,
eng-eng-108,eng,mc1,mc1,1,4,False,0.19959160685539246,2.0021605491638184,0.021138280630111694,8,Misconceptions,
eng-eng-109,eng,mc1,mc1,1,0,False,0.22843146324157715,1.7611587047576904,0.036651626229286194,6,Law,
eng-eng-110,eng,mc1,mc1,0,2,False,0.9853535294532776,0.08353802561759949,0.9735018014907837,3,Confusion: Other,
eng-eng-111,eng,mc1,mc1,1,2,False,0.46654725074768066,1.226907730102539,0.19973987340927124,4,Economics,
eng-eng-112,eng,mc1,mc1,3,1,False,0.2994493544101715,1.5318206548690796,0.01946541666984558,5,Law,
eng-eng-113,eng,mc1,mc1,3,3,True,0.6863076686859131,0.9740051031112671,0.5021274089813232,5,Sociology,
eng-eng-114,eng,mc1,mc1,2,2,True,0.42161354422569275,1.5636229515075684,0.22858263552188873,6,Misconceptions,
eng-eng-115,eng,mc1,mc1,0,1,False,0.49694421887397766,1.035982370376587,0.20717084407806396,3,Misconceptions,
eng-eng-116,eng,mc1,mc1,2,0,False,0.27009671926498413,1.5642242431640625,0.005051404237747192,5,Paranormal,
eng-eng-117,eng,mc1,mc1,0,0,True,0.34034183621406555,1.5528067350387573,0.1505250483751297,5,Indexical Error: Time,
eng-eng-118,eng,mc1,mc1,0,2,False,0.2563798725605011,1.568873643875122,0.004444777965545654,5,Superstitions,
eng-eng-119,eng,mc1,mc1,3,0,False,0.317125529050827,1.4183744192123413,0.0249059796333313,5,Misinformation,
eng-eng-120,eng,mc1,mc1,2,1,False,0.3682701885700226,1.5206828117370605,0.16158972680568695,5,Misquotations,
eng-eng-121,eng,mc1,mc1,2,0,False,0.3480605483055115,1.406470775604248,0.09996269643306732,5,Sociology,
eng-eng-122,eng,mc1,mc1,2,1,False,0.36968082189559937,1.3136895895004272,0.05481421947479248,4,Fiction,
eng-eng-123,eng,mc1,mc1,2,1,False,0.3125501275062561,1.3513644933700562,0.010545998811721802,4,Misconceptions,
eng-eng-124,eng,mc1,mc1,4,0,False,0.36937662959098816,1.4426372051239014,0.05785652995109558,5,Indexical Error: Time,
eng-eng-125,eng,mc1,mc1,1,3,False,0.3996690809726715,1.4012070894241333,0.1467166244983673,5,Advertising,
eng-eng-126,eng,mc1,mc1,3,2,False,0.41728445887565613,1.4737393856048584,0.16904066503047943,6,Indexical Error: Identity,
eng-eng-127,eng,mc1,mc1,5,4,False,0.3131214380264282,1.5142898559570312,0.05289942026138306,6,Sociology,
eng-eng-128,eng,mc1,mc1,1,0,False,0.294843465089798,1.377164363861084,0.024749577045440674,4,Myths and Fairytales,
eng-eng-129,eng,mc1,mc1,1,1,True,0.4654347598552704,1.4019999504089355,0.2888674736022949,5,Health,
eng-eng-130,eng,mc1,mc1,3,1,False,0.3415849506855011,1.2998467683792114,0.05395427346229553,4,Indexical Error: Location,
eng-eng-131,eng,mc1,mc1,7,7,True,0.24274154007434845,1.9677391052246094,0.062444403767585754,8,Paranormal,
eng-eng-132,eng,mc1,mc1,3,3,True,0.5019933581352234,1.2373056411743164,0.32085463404655457,4,Misconceptions,
eng-eng-133,eng,mc1,mc1,1,0,False,0.4369807243347168,1.0747795104980469,0.14185431599617004,3,Proverbs,
eng-eng-134,eng,mc1,mc1,0,1,False,0.8180677890777588,0.4743107557296753,0.6361355781555176,2,History,
eng-eng-135,eng,mc1,mc1,2,6,False,0.294091135263443,1.820914626121521,0.007119357585906982,9,Finance,
eng-eng-136,eng,mc1,mc1,0,0,True,0.486663281917572,1.409715175628662,0.2290765643119812,7,Science,
eng-eng-137,eng,mc1,mc1,0,0,True,0.29529309272766113,1.5393692255020142,0.0289117693901062,5,Economics,
eng-eng-138,eng,mc1,mc1,3,3,True,0.36944881081581116,1.3237959146499634,0.07040351629257202,4,Health,
eng-eng-139,eng,mc1,mc1,2,3,False,0.30900049209594727,1.3565945625305176,0.025382578372955322,4,Stereotypes,
eng-eng-140,eng,mc1,mc1,1,2,False,0.5197734236717224,1.1818931102752686,0.2703179121017456,4,History,
eng-eng-141,eng,mc1,mc1,4,1,False,0.26520657539367676,1.5875885486602783,0.04802733659744263,5,Misconceptions,
eng-eng-142,eng,mc1,mc1,0,2,False,0.6185132265090942,1.0716590881347656,0.4557057023048401,4,Psychology,
eng-eng-143,eng,mc1,mc1,0,1,False,0.9468038082122803,0.20782089233398438,0.8936075568199158,2,Advertising,
eng-eng-144,eng,mc1,mc1,3,3,True,0.2663029432296753,1.5298429727554321,0.029889270663261414,5,Indexical Error: Other,
eng-eng-145,eng,mc1,mc1,0,0,True,0.32715919613838196,1.4854300022125244,0.05037614703178406,5,Misconceptions,
eng-eng-146,eng,mc1,mc1,0,0,True,0.7225332260131836,0.5905448198318481,0.4450664818286896,2,Health,
eng-eng-147,eng,mc1,mc1,0,2,False,0.5448188781738281,0.9654890298843384,0.22422251105308533,3,History,
eng-eng-148,eng,mc1,mc1,1,0,False,0.47042974829673767,1.0535956621170044,0.16978326439857483,3,Nutrition,
eng-eng-149,eng,mc1,mc1,1,3,False,0.6106729507446289,0.7520846128463745,0.23945331573486328,4,Confusion: People,
eng-eng-150,eng,mc1,mc1,3,2,False,0.4705880284309387,1.2242637872695923,0.2115609347820282,4,Religion,
eng-eng-151,eng,mc1,mc1,2,5,False,0.29261231422424316,1.7075406312942505,0.09616218507289886,6,Health,
eng-eng-152,eng,mc1,mc1,4,4,True,0.2768453061580658,1.7219375371932983,0.06330479681491852,6,Distraction,
eng-eng-153,eng,mc1,mc1,2,2,True,0.4863145053386688,0.9284173250198364,0.06088167428970337,3,Logical Falsehood,
eng-eng-154,eng,mc1,mc1,2,3,False,0.5866742730140686,1.202325701713562,0.3531841039657593,8,Confusion: Other,
eng-eng-155,eng,mc1,mc1,0,3,False,0.4547097980976105,1.2237025499343872,0.17357435822486877,4,Paranormal,
eng-eng-156,eng,mc1,mc1,2,6,False,0.35589972138404846,1.6167962551116943,0.08601275086402893,8,Law,
eng-eng-157,eng,mc1,mc1,3,0,False,0.3354334533214569,1.5942026376724243,0.09633941948413849,6,Science,
eng-eng-158,eng,mc1,mc1,3,5,False,0.28329992294311523,1.727781057357788,0.09195826947689056,6,Misconceptions,
eng-eng-159,eng,mc1,mc1,1,1,True,0.38163813948631287,1.6539498567581177,0.23543798923492432,6,Psychology,
eng-eng-160,eng,mc1,mc1,0,5,False,0.27852386236190796,1.683562994003296,0.052030861377716064,6,Superstitions,
eng-eng-161,eng,mc1,mc1,6,3,False,0.22693876922130585,1.948211431503296,0.08259455859661102,8,Indexical Error: Time,
eng-eng-162,eng,mc1,mc1,3,3,True,0.45810210704803467,1.7099177837371826,0.343617707490921,8,Weather,
eng-eng-163,eng,mc1,mc1,3,3,True,0.33821263909339905,1.3994972705841064,0.050481319427490234,6,Sociology,
eng-eng-164,eng,mc1,mc1,3,3,True,0.2762509882450104,1.4977892637252808,0.010252267122268677,5,Economics,
eng-eng-165,eng,mc1,mc1,4,6,False,0.4055670201778412,1.667966365814209,0.18534034490585327,8,Sociology,
eng-eng-166,eng,mc1,mc1,1,0,False,0.42461666464805603,1.2631988525390625,0.11691096425056458,4,Health,
eng-eng-167,eng,mc1,mc1,3,2,False,0.34082797169685364,1.5377938747406006,0.12656749784946442,5,Paranormal,
eng-eng-168,eng,mc1,mc1,4,4,True,0.493845671415329,1.1925992965698242,0.2532835602760315,5,Sociology,
eng-eng-169,eng,mc1,mc1,2,1,False,0.5162462592124939,1.1945936679840088,0.2753545939922333,4,Indexical Error: Time,
eng-eng-170,eng,mc1,mc1,4,4,True,0.38010117411613464,1.4383842945098877,0.09251248836517334,5,Health,
eng-eng-171,eng,mc1,mc1,2,2,True,0.44630610942840576,1.4943195581436157,0.22544029355049133,6,Advertising,
eng-eng-172,eng,mc1,mc1,0,0,True,0.27668777108192444,1.760213017463684,0.08855916559696198,7,Sociology,
eng-eng-173,eng,mc1,mc1,3,0,False,0.4626409113407135,0.9207301139831543,0.0052520036697387695,4,Confusion: People,
eng-eng-174,eng,mc1,mc1,1,2,False,0.31728595495224,1.514846920967102,0.02242487668991089,5,Distraction,
eng-eng-175,eng,mc1,mc1,0,2,False,0.4346899390220642,1.2930561304092407,0.1969965249300003,4,Misquotations,
eng-eng-176,eng,mc1,mc1,1,3,False,0.7837530374526978,0.6833964586257935,0.6248375177383423,4,Confusion: People,
eng-eng-177,eng,mc1,mc1,4,2,False,0.26885858178138733,1.5871527194976807,0.04643014073371887,5,Superstitions,
eng-eng-178,eng,mc1,mc1,0,2,False,0.21209144592285156,1.778878927230835,0.03763723373413086,6,Misconceptions,
eng-eng-179,eng,mc1,mc1,1,3,False,0.23532849550247192,1.757376790046692,0.02548155188560486,6,Weather,
eng-eng-180,eng,mc1,mc1,0,0,True,0.538270890712738,1.1512017250061035,0.2363407015800476,5,Sociology,
eng-eng-181,eng,mc1,mc1,1,0,False,0.29744407534599304,1.487466812133789,0.0026396214962005615,5,Science,
eng-eng-182,eng,mc1,mc1,1,1,True,0.39801907539367676,1.1819168329238892,0.05308148264884949,4,Law,
eng-eng-183,eng,mc1,mc1,4,4,True,0.1917080134153366,1.9213392734527588,0.028706610202789307,7,Distraction,
eng-eng-184,eng,mc1,mc1,3,3,True,0.44041281938552856,1.2367281913757324,0.12454453110694885,4,Religion,
eng-eng-185,eng,mc1,mc1,3,3,True,0.3354267179965973,1.5298805236816406,0.12512609362602234,5,Health,
eng-eng-186,eng,mc1,mc1,4,4,True,0.3530927896499634,1.4869513511657715,0.12777495384216309,5,Misconceptions: Topical,
eng-eng-187,eng,mc1,mc1,0,1,False,0.685051441192627,0.9471758604049683,0.5242624282836914,4,Confusion: People,
eng-eng-188,eng,mc1,mc1,3,4,False,0.3860895335674286,1.5034890174865723,0.19694514572620392,5,Indexical Error: Location,
eng-eng-189,eng,mc1,mc1,1,3,False,0.2259778529405594,1.793130874633789,0.022797465324401855,7,Indexical Error: Other,
eng-eng-190,eng,mc1,mc1,2,1,False,0.40725845098495483,1.2074916362762451,0.02030232548713684,6,Conspiracies,
eng-eng-191,eng,mc1,mc1,4,1,False,0.35781148076057434,1.4267765283584595,0.06922274827957153,5,Fiction,
eng-eng-192,eng,mc1,mc1,0,0,True,0.6106842160224915,0.6684410572052002,0.22136840224266052,2,Stereotypes,
eng-eng-193,eng,mc1,mc1,1,0,False,0.28493064641952515,1.583961844444275,0.06982937455177307,5,Misconceptions,
eng-eng-194,eng,mc1,mc1,2,0,False,0.2870829999446869,1.4795777797698975,0.027986496686935425,5,Law,
eng-eng-195,eng,mc1,mc1,1,3,False,0.3061102628707886,1.5278829336166382,0.033243536949157715,5,Misconceptions,
eng-eng-196,eng,mc1,mc1,2,0,False,0.4291466176509857,1.078757882118225,0.14336049556732178,3,Mandela Effect,
eng-eng-197,eng,mc1,mc1,2,1,False,0.4064762592315674,1.3296805620193481,0.055214375257492065,5,Superstitions,
eng-eng-198,eng,mc1,mc1,3,2,False,0.30669236183166504,1.6447051763534546,0.05905568599700928,6,Conspiracies,
eng-eng-199,eng,mc1,mc1,2,2,True,0.5849606990814209,1.0379377603530884,0.31707295775413513,4,Myths and Fairytales,
eng-eng-200,eng,mc1,mc1,2,4,False,0.32116782665252686,1.3031108379364014,0.017913877964019775,5,Psychology,
eng-eng-201,eng,mc1,mc1,1,3,False,0.3304063677787781,1.363886833190918,0.07351300120353699,4,Indexical Error: Other,
eng-eng-202,eng,mc1,mc1,2,0,False,0.5162397027015686,1.2012081146240234,0.2831149101257324,4,Sociology,
eng-eng-203,eng,mc1,mc1,3,4,False,0.24203282594680786,1.572647213935852,0.019536003470420837,5,Fiction,
eng-eng-204,eng,mc1,mc1,2,1,False,0.5120609402656555,0.9226440191268921,0.11180365085601807,3,Logical Falsehood,
eng-eng-205,eng,mc1,mc1,1,1,True,0.36903882026672363,1.3182339668273926,0.07537853717803955,4,Health,
eng-eng-206,eng,mc1,mc1,5,0,False,0.25675466656684875,1.7922393083572388,0.046866804361343384,7,Indexical Error: Other,
eng-eng-207,eng,mc1,mc1,4,4,True,0.4750186502933502,1.4062223434448242,0.23169495165348053,6,Psychology,
eng-eng-208,eng,mc1,mc1,2,2,True,0.3980042338371277,1.243303894996643,0.10939991474151611,4,Health,
eng-eng-209,eng,mc1,mc1,0,2,False,0.354289710521698,1.5157569646835327,0.004761815071105957,11,Sociology,
eng-eng-210,eng,mc1,mc1,2,2,True,0.6346725225448608,0.7959151268005371,0.3159668743610382,3,Language,
eng-eng-211,eng,mc1,mc1,1,0,False,0.790659487247467,0.5130816102027893,0.5813189744949341,2,Proverbs,
eng-eng-212,eng,mc1,mc1,1,0,False,0.36970388889312744,1.255591630935669,0.030039042234420776,4,Law,
eng-eng-213,eng,mc1,mc1,2,2,True,0.3488536477088928,1.3334542512893677,0.03832530975341797,4,Sociology,
eng-eng-214,eng,mc1,mc1,3,1,False,0.35715582966804504,1.3307790756225586,0.05325251817703247,4,History,
eng-eng-215,eng,mc1,mc1,1,2,False,0.5044763088226318,1.1724843978881836,0.2535623610019684,4,Nutrition,
eng-eng-216,eng,mc1,mc1,1,1,True,0.2953663766384125,1.367187261581421,0.01873195171356201,4,Superstitions,
eng-eng-217,eng,mc1,mc1,3,2,False,0.42670875787734985,1.2180312871932983,0.07605421543121338,4,Misconceptions,
eng-eng-218,eng,mc1,mc1,0,0,True,0.34062281250953674,1.34181547164917,0.034847915172576904,4,Law,
eng-eng-219,eng,mc1,mc1,3,0,False,0.49141383171081543,1.2216625213623047,0.23782789707183838,4,Law,
eng-eng-220,eng,mc1,mc1,1,2,False,0.6613430380821228,0.9907941222190857,0.5027832388877869,4,Law,
eng-eng-221,eng,mc1,mc1,0,0,True,0.24622812867164612,1.823938012123108,0.004659876227378845,7,Law,
eng-eng-222,eng,mc1,mc1,0,0,True,0.6321664452552795,0.6577925682067871,0.26433292031288147,2,Misconceptions,
eng-eng-223,eng,mc1,mc1,3,4,False,0.19280774891376495,1.7834200859069824,0.006217673420906067,6,Advertising,
eng-eng-224,eng,mc1,mc1,1,1,True,0.6789633631706238,0.9101124405860901,0.5011348128318787,4,Statistics,
eng-eng-225,eng,mc1,mc1,4,1,False,0.35930994153022766,1.485976219177246,0.07739204168319702,5,Nutrition,
eng-eng-226,eng,mc1,mc1,2,2,True,0.4304404556751251,1.0584867000579834,0.07111918926239014,3,Misconceptions,
eng-eng-227,eng,mc1,mc1,1,3,False,0.6119104623794556,0.9388303756713867,0.37347090244293213,4,Stereotypes,
eng-eng-228,eng,mc1,mc1,1,0,False,0.6363444924354553,0.8567956686019897,0.36075106263160706,3,Education,
eng-eng-229,eng,mc1,mc1,4,4,True,0.3553680181503296,1.5337835550308228,0.1584317684173584,5,Advertising,
